ID,Start_month,Start_year,End_month,End_year,Host,Community,N_prevalence,No_Positive,Prevalence,Lower_age,Upper_age,Diagnosis,Country,Geometry_type,Site_name_1,Latitude_1,Longitude_1,Coordinate_source_1,Site_name_2,Latitude_2,Longitude_2,Coordinate_source_2,Site_name_3,Latitude_3,Longitude_3,Coordinate_source_3,Site_name_4,Latitude_4,Longitude_4,Coordinate_source_4,Site_name_5,Latitude_5,Longitude_5,Coordinate_source_5,Site_name_6,Latitude_6,Longitude_6,Coordinate_source_6,Site_name_7,Latitude_7,Longitude_7,Coordinate_source_7,Admin2_1,Admin2_2,Admin1_1,Publication_year,Source_1,Source_2
1601,8,2002,12,2002,Homo sapiens,,82,5,0.06097561,0,99,Positive in one serological test,Brazil,polygon,Tamboril do PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,9884,,,2006,"Borges-Pereira, J. et al. Seroprevalence of Chagas disease infection in the State of Piaui, 2002. Rev. Soc. Bras. Med. Trop. 39, 530-539 (2006).",
1602,8,2002,12,2002,Homo sapiens,,56,1,0.017857143,0,99,Positive in one serological test,Brazil,polygon,Tanque do PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,9885,,,2006,"Borges-Pereira, J. et al. Seroprevalence of Chagas disease infection in the State of Piaui, 2002. Rev. Soc. Bras. Med. Trop. 39, 530-539 (2006).",
1603,8,2002,12,2002,Homo sapiens,,335,0,0,0,99,Positive in one serological test,Brazil,polygon,Teresina,,,,,,,,,,,,,,,,,,,,,,,,,,,,9886,,,2006,"Borges-Pereira, J. et al. Seroprevalence of Chagas disease infection in the State of Piaui, 2002. Rev. Soc. Bras. Med. Trop. 39, 530-539 (2006).",
1604,8,2002,12,2002,Homo sapiens,,720,0,0,0,99,Positive in one serological test,Brazil,polygon,União,,,,,,,,,,,,,,,,,,,,,,,,,,,,9887,,,2006,"Borges-Pereira, J. et al. Seroprevalence of Chagas disease infection in the State of Piaui, 2002. Rev. Soc. Bras. Med. Trop. 39, 530-539 (2006).",
1605,8,2002,12,2002,Homo sapiens,,114,3,0.026315789,0,99,Positive in one serological test,Brazil,polygon,Uruçuí,,,,,,,,,,,,,,,,,,,,,,,,,,,,9888,,,2006,"Borges-Pereira, J. et al. Seroprevalence of Chagas disease infection in the State of Piaui, 2002. Rev. Soc. Bras. Med. Trop. 39, 530-539 (2006).",
1606,8,2002,12,2002,Homo sapiens,,186,2,0.010752688,0,99,Positive in one serological test,Brazil,polygon,Valença do PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,9889,,,2006,"Borges-Pereira, J. et al. Seroprevalence of Chagas disease infection in the State of Piaui, 2002. Rev. Soc. Bras. Med. Trop. 39, 530-539 (2006).",
1607,8,2002,12,2002,Homo sapiens,,105,0,0,0,99,Positive in one serological test,Brazil,polygon,Várzea Branca,,,,,,,,,,,,,,,,,,,,,,,,,,,,9890,,,2006,"Borges-Pereira, J. et al. Seroprevalence of Chagas disease infection in the State of Piaui, 2002. Rev. Soc. Bras. Med. Trop. 39, 530-539 (2006).",
1608,8,2002,12,2002,Homo sapiens,,136,0,0,0,99,Positive in one serological test,Brazil,polygon,Várzea Grande,,,,,,,,,,,,,,,,,,,,,,,,,,,,9891,,,2006,"Borges-Pereira, J. et al. Seroprevalence of Chagas disease infection in the State of Piaui, 2002. Rev. Soc. Bras. Med. Trop. 39, 530-539 (2006).",
1609,8,2002,12,2002,Homo sapiens,,46,2,0.043478261,0,99,Positive in one serological test,Brazil,polygon,Vera Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,9892,,,2006,"Borges-Pereira, J. et al. Seroprevalence of Chagas disease infection in the State of Piaui, 2002. Rev. Soc. Bras. Med. Trop. 39, 530-539 (2006).",
1610,8,2002,12,2002,Homo sapiens,,108,0,0,0,99,Positive in one serological test,Brazil,polygon,Vila Nova do PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,9893,,,2006,"Borges-Pereira, J. et al. Seroprevalence of Chagas disease infection in the State of Piaui, 2002. Rev. Soc. Bras. Med. Trop. 39, 530-539 (2006).",
1611,8,2002,12,2002,Homo sapiens,,124,10,0.080645161,0,99,Positive in one serological test,Brazil,polygon,Wall Ferraz,,,,,,,,,,,,,,,,,,,,,,,,,,,,9894,,,2006,"Borges-Pereira, J. et al. Seroprevalence of Chagas disease infection in the State of Piaui, 2002. Rev. Soc. Bras. Med. Trop. 39, 530-539 (2006).",
1612,3,2000,4,2002,Homo sapiens,,76,1,0.013157895,0,99,Positive in two independent serological tests,Brazil,point,Currais do Felipe,-4.80172,-37.80472,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,"Borges-Pereira, J., Sarquis, O., Zauza, P. L., Britto, C. & Lima, M. M. Epidemiology of Chagas disease in four rural localities in Jaguaruana, State of Ceara. Seroprevalence of infection, parasitemia and clinical characteristics. Rev. Soc. Bras. Med. Trop. 41, 345-351 (2008).",
1613,3,2000,4,2002,Homo sapiens,,291,5,0.017182131,0,99,Positive in two independent serological tests,Brazil,point,Figueiredo,-4.78959,-37.83041,Google Maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,"Borges-Pereira, J., Sarquis, O., Zauza, P. L., Britto, C. & Lima, M. M. Epidemiology of Chagas disease in four rural localities in Jaguaruana, State of Ceara. Seroprevalence of infection, parasitemia and clinical characteristics. Rev. Soc. Bras. Med. Trop. 41, 345-351 (2008).",
1614,3,2000,4,2002,Homo sapiens,,32,2,0.0625,0,99,Positive in two independent serological tests,Brazil,point,Coberto,-4.82857,-37.83313,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,"Borges-Pereira, J., Sarquis, O., Zauza, P. L., Britto, C. & Lima, M. M. Epidemiology of Chagas disease in four rural localities in Jaguaruana, State of Ceara. Seroprevalence of infection, parasitemia and clinical characteristics. Rev. Soc. Bras. Med. Trop. 41, 345-351 (2008).",
1615,3,2000,4,2002,Homo sapiens,,142,9,0.063380282,0,99,Positive in two independent serological tests,Brazil,point,Figueiredo do Bruno,-4.81078,-37.84953,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,"Borges-Pereira, J., Sarquis, O., Zauza, P. L., Britto, C. & Lima, M. M. Epidemiology of Chagas disease in four rural localities in Jaguaruana, State of Ceara. Seroprevalence of infection, parasitemia and clinical characteristics. Rev. Soc. Bras. Med. Trop. 41, 345-351 (2008).",
1616,6,2003,8,2003,Homo sapiens,,846,3,0.003546099,7,14,Positive in two independent serological tests,Brazil,polygon,Berilo municipality,,,,,,,,,,,,,,,,,,,,,,,,,,,,7939,,,2006,"Borges, J. D. et al. Seroprevalence of Chagas disease in schoolchildren from two municipalities of Jequitinhonha Valley, Minas Gerais, Brazil; Six years following the onset of epidemiological surveillance. Rev. Inst. Med. Trop. Sao Paulo 48, 81-86 (2006).",
1617,6,2003,8,2003,Homo sapiens,,566,3,0.005300353,7,14,Positive in two independent serological tests,Brazil,polygon,Jose Goncalves de Minas,,,,,,,,,,,,,,,,,,,,,,,,,,,,8285,,,2006,"Borges, J. D. et al. Seroprevalence of Chagas disease in schoolchildren from two municipalities of Jequitinhonha Valley, Minas Gerais, Brazil; Six years following the onset of epidemiological surveillance. Rev. Inst. Med. Trop. Sao Paulo 48, 81-86 (2006).",
1618,,2008,,2008,Homo sapiens,,6,2,0.333333333,7,16,Positive in three independent serological tests,Brazil,polygon,Barcelos municipality,,,,,,,,,,,,,,,,,,,,,,,,,,,,6479,,,2010,"Brum-Soares, L. M. et al. Morbidity of Chagas disease among autochthonous patients from the Rio Negro microregion, State of Amazonas. Rev. Soc. Bras. Med. Trop. 43, 170-177 (2010).",
1619,,2008,,2008,Homo sapiens,,21,3,0.142857143,17,26,Positive in three independent serological tests,Brazil,polygon,Barcelos municipality,,,,,,,,,,,,,,,,,,,,,,,,,,,,6479,,,2010,"Brum-Soares, L. M. et al. Morbidity of Chagas disease among autochthonous patients from the Rio Negro microregion, State of Amazonas. Rev. Soc. Bras. Med. Trop. 43, 170-177 (2010).",
1620,,2008,,2008,Homo sapiens,,24,9,0.375,27,36,Positive in three independent serological tests,Brazil,polygon,Barcelos municipality,,,,,,,,,,,,,,,,,,,,,,,,,,,,6479,,,2010,"Brum-Soares, L. M. et al. Morbidity of Chagas disease among autochthonous patients from the Rio Negro microregion, State of Amazonas. Rev. Soc. Bras. Med. Trop. 43, 170-177 (2010).",
1621,,2008,,2008,Homo sapiens,,31,9,0.290322581,37,46,Positive in three independent serological tests,Brazil,polygon,Barcelos municipality,,,,,,,,,,,,,,,,,,,,,,,,,,,,6479,,,2010,"Brum-Soares, L. M. et al. Morbidity of Chagas disease among autochthonous patients from the Rio Negro microregion, State of Amazonas. Rev. Soc. Bras. Med. Trop. 43, 170-177 (2010).",
1622,,2008,,2008,Homo sapiens,,31,4,0.129032258,47,56,Positive in three independent serological tests,Brazil,polygon,Barcelos municipality,,,,,,,,,,,,,,,,,,,,,,,,,,,,6479,,,2010,"Brum-Soares, L. M. et al. Morbidity of Chagas disease among autochthonous patients from the Rio Negro microregion, State of Amazonas. Rev. Soc. Bras. Med. Trop. 43, 170-177 (2010).",
1623,,2008,,2008,Homo sapiens,,22,5,0.227272727,57,66,Positive in three independent serological tests,Brazil,polygon,Barcelos municipality,,,,,,,,,,,,,,,,,,,,,,,,,,,,6479,,,2010,"Brum-Soares, L. M. et al. Morbidity of Chagas disease among autochthonous patients from the Rio Negro microregion, State of Amazonas. Rev. Soc. Bras. Med. Trop. 43, 170-177 (2010).",
1624,,2008,,2008,Homo sapiens,,17,6,0.352941176,67,81,Positive in three independent serological tests,Brazil,polygon,Barcelos municipality,,,,,,,,,,,,,,,,,,,,,,,,,,,,6479,,,2010,"Brum-Soares, L. M. et al. Morbidity of Chagas disease among autochthonous patients from the Rio Negro microregion, State of Amazonas. Rev. Soc. Bras. Med. Trop. 43, 170-177 (2010).",
1625,3,2008,3,2008,Homo sapiens,,98,1,0.010204082,0,82,Positive in two independent serological tests,Peru,point,San Pedro de Shishita,-3.39863,-71.75286,Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,"Cabrera, R. et al. Epidemiological investigation of an acute case of Chagas disease in an area of active transmission I n Peruvian Amzon Region. Rev. Inst. Med. Trop. Sao Paulo 52, 269-272 (2010).","Cabrera, R. (2015) personal communication"
1644,,2011,,2011,Homo sapiens,,129,25,0.19379845,14,80,Positive in two independent serological tests,Mexico,polygon,Chilon municipality (unnamed rural clinic),,,,,,,,,,,,,,,,,,,,,,,,,,,,1009312,,,2013,"Cenalmor-Aparicio, C., Ballinas-Verdugo, M. & Reyes, P. A. American trypanosomiasis (Chagas disease) in the Chilon township, Chiapas. A clinical-epidemiological survey in 2011. Salud Publica Mex. 55, 149-150 (2013).",
1647,3,2000,12,2001,Homo sapiens,,210,0,0,0,14,Positive in two independent serological tests,Argentina,point,Rio Cuarto,-33.11772,-64.34202,Google Maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,"Chassagnade, M. et al. Epidemiología de la enfermedad de Chagas en áreas programáticas de ocho efectores de salud municipal de la ciudad de Río Cuarto. Arch.argent.pediatr. 102, 425-430 (2004).",
1648,3,2000,12,2001,Homo sapiens,,256,16,0.0625,15,99,Positive in two independent serological tests,Argentina,point,Rio Cuarto,-33.11772,-64.34202,Google Maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,"Chassagnade, M. et al. Epidemiología de la enfermedad de Chagas en áreas programáticas de ocho efectores de salud municipal de la ciudad de Río Cuarto. Arch.argent.pediatr. 102, 425-430 (2004).",
1650,1,1998,8,1999,Homo sapiens,,13,0,0,2,65,Positive in one serological test,Mexico,point,Queseri?a ,19.38745,-103.5749,Google Maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,"Coll-Cardenas, R. et al. Active transmission of human Chagas disease in Colima Mexico. Mem. Inst. Oswaldo Cruz 99, 363-368 (2004).",
1651,1,1998,8,1999,Homo sapiens,,4,0,0,2,65,Positive in one serological test,Mexico,point,Montitla?n ,19.40109,-103.61993,Google Maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,"Coll-Cardenas, R. et al. Active transmission of human Chagas disease in Colima Mexico. Mem. Inst. Oswaldo Cruz 99, 363-368 (2004).",
1652,1,1998,8,1999,Homo sapiens,,19,1,0.052631579,2,65,Positive in one serological test,Mexico,point,Buenavista,19.25003,-103.61159,Google Maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,"Coll-Cardenas, R. et al. Active transmission of human Chagas disease in Colima Mexico. Mem. Inst. Oswaldo Cruz 99, 363-368 (2004).",
1653,1,1998,8,1999,Homo sapiens,,42,3,0.071428571,2,65,Positive in one serological test,Mexico,point,Cuauhte?moc ,19.32934,-103.60191,Google Maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,"Coll-Cardenas, R. et al. Active transmission of human Chagas disease in Colima Mexico. Mem. Inst. Oswaldo Cruz 99, 363-368 (2004).",
1654,1,1998,8,1999,Homo sapiens,,10,1,0.1,2,65,Positive in one serological test,Mexico,point,Alcaraces ,19.36389,-103.57646,Google Maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,"Coll-Cardenas, R. et al. Active transmission of human Chagas disease in Colima Mexico. Mem. Inst. Oswaldo Cruz 99, 363-368 (2004).",
1655,1,1998,8,1999,Homo sapiens,,18,0,0,2,65,Positive in one serological test,Mexico,point,Chiapa-Ocotillo ,19.33733,-103.65319,Google Maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,"Coll-Cardenas, R. et al. Active transmission of human Chagas disease in Colima Mexico. Mem. Inst. Oswaldo Cruz 99, 363-368 (2004).",
1656,1,1998,8,1999,Homo sapiens,,10,0,0,2,65,Positive in one serological test,Mexico,point,Joyitas,19.33263,-103.67983,Google Maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,"Coll-Cardenas, R. et al. Active transmission of human Chagas disease in Colima Mexico. Mem. Inst. Oswaldo Cruz 99, 363-368 (2004).",
1657,1,1998,8,1999,Homo sapiens,,25,1,0.04,2,65,Positive in one serological test,Mexico,point,El Trapiche,19.27834,-103.66126,Google Maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,"Coll-Cardenas, R. et al. Active transmission of human Chagas disease in Colima Mexico. Mem. Inst. Oswaldo Cruz 99, 363-368 (2004).",
1658,1,1998,8,1999,Homo sapiens,,23,2,0.086956522,2,65,Positive in one serological test,Mexico,point,Nogueras,19.32378,-103.74015,Google Maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,"Coll-Cardenas, R. et al. Active transmission of human Chagas disease in Colima Mexico. Mem. Inst. Oswaldo Cruz 99, 363-368 (2004).",
1659,1,1998,8,1999,Homo sapiens,,17,0,0,2,65,Positive in one serological test,Mexico,point,Comala,19.32081,-103.75995,Google Maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,"Coll-Cardenas, R. et al. Active transmission of human Chagas disease in Colima Mexico. Mem. Inst. Oswaldo Cruz 99, 363-368 (2004).",
1660,1,1998,8,1999,Homo sapiens,,3,0,0,2,65,Positive in one serological test,Mexico,point,Zacualpan,19.36428,-103.82378,Google Maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,"Coll-Cardenas, R. et al. Active transmission of human Chagas disease in Colima Mexico. Mem. Inst. Oswaldo Cruz 99, 363-368 (2004).",
1661,1,1998,8,1999,Homo sapiens,,140,2,0.014285714,2,65,Positive in one serological test,Mexico,point,"Villa de Alvarez, Colima",19.2749,-103.74067,Google Maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,"Coll-Cardenas, R. et al. Active transmission of human Chagas disease in Colima Mexico. Mem. Inst. Oswaldo Cruz 99, 363-368 (2004).",
1662,1,1998,8,1999,Homo sapiens,,18,0,0,2,65,Positive in one serological test,Mexico,point,Coquimatla?n,19.20515,-103.80857,Google Maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,"Coll-Cardenas, R. et al. Active transmission of human Chagas disease in Colima Mexico. Mem. Inst. Oswaldo Cruz 99, 363-368 (2004).",
1663,1,1998,8,1999,Homo sapiens,,4,0,0,2,65,Positive in one serological test,Mexico,point,Los Asmoles ,19.12095,-103.7735,Google Maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,"Coll-Cardenas, R. et al. Active transmission of human Chagas disease in Colima Mexico. Mem. Inst. Oswaldo Cruz 99, 363-368 (2004).",
1664,1,1998,8,1999,Homo sapiens,,8,0,0,2,65,Positive in one serological test,Mexico,point,Tecolapa,19.01822,-103.82983,Google Maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,"Coll-Cardenas, R. et al. Active transmission of human Chagas disease in Colima Mexico. Mem. Inst. Oswaldo Cruz 99, 363-368 (2004).",
1665,1,1998,8,1999,Homo sapiens,,9,0,0,2,65,Positive in one serological test,Mexico,point,Cofradi?a de Jua?rez ,18.95665,-103.95074,Google Maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,"Coll-Cardenas, R. et al. Active transmission of human Chagas disease in Colima Mexico. Mem. Inst. Oswaldo Cruz 99, 363-368 (2004).",
1666,1,1998,8,1999,Homo sapiens,,41,0,0,2,65,Positive in one serological test,Mexico,point,Armeri?a,18.93933,-103.9629,Google Maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,"Coll-Cardenas, R. et al. Active transmission of human Chagas disease in Colima Mexico. Mem. Inst. Oswaldo Cruz 99, 363-368 (2004).",
1667,,2007,,2007,Homo sapiens,,344,4,0.011627907,2,78,Positive in two independent serological tests,Brazil,polygon,Monte Negro municipality,,,,,,,,,,,,,,,,,,,,,,,,,,,,10646,,,2011,"Costa de Carvalho, E. O. et al. Study on Chagas disease occurrence in the municipality of Monte Negro, state of Rondonia, Brazilian Amazon. Rev. Soc. Bras. Med. Trop. 44, 703-707 (2011).",
1669,5,2007,8,2007,Homo sapiens,,676,15,0.022189349,2,97,Positive in two independent serological tests,Brazil,point,Serra Azul,-20.09,-44.43083,GeoNames,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,"da Silva, E. M. et al. Clinic and epidemiological study on Chagas disease in the Serra Azul district of Mateus Leme, central-western region of the State of Minas Gerais, Brazil. Rev. Soc. Bras. Med. Trop. 43, 178-181 (2010).",
1670,,2003,,2005,Homo sapiens,,8,0,0,5,9,Positive in two independent serological tests,Brazil,point,Porto Leticia,,,,,,,,,,,,,,,,,,,,,,,,,,,,11390,,,2008,"da Silva, R. A. & Goldenberg, P. Chagas' disease in Porto Leticia, Sao Paulo: a comparative study in the Pontal the Paranapanema. Rev. Soc. Bras. Med. Trop. 41, 621-627 (2008).",
1671,,2003,,2005,Homo sapiens,,14,0,0,10,14,Positive in two independent serological tests,Brazil,point,Porto Leticia,,,,,,,,,,,,,,,,,,,,,,,,,,,,11390,,,2008,"da Silva, R. A. & Goldenberg, P. Chagas' disease in Porto Leticia, Sao Paulo: a comparative study in the Pontal the Paranapanema. Rev. Soc. Bras. Med. Trop. 41, 621-627 (2008).",
1672,,2003,,2005,Homo sapiens,,20,0,0,15,19,Positive in two independent serological tests,Brazil,point,Porto Leticia,,,,,,,,,,,,,,,,,,,,,,,,,,,,11390,,,2008,"da Silva, R. A. & Goldenberg, P. Chagas' disease in Porto Leticia, Sao Paulo: a comparative study in the Pontal the Paranapanema. Rev. Soc. Bras. Med. Trop. 41, 621-627 (2008).",
1673,,2003,,2005,Homo sapiens,,9,0,0,20,29,Positive in two independent serological tests,Brazil,point,Porto Leticia,,,,,,,,,,,,,,,,,,,,,,,,,,,,11390,,,2008,"da Silva, R. A. & Goldenberg, P. Chagas' disease in Porto Leticia, Sao Paulo: a comparative study in the Pontal the Paranapanema. Rev. Soc. Bras. Med. Trop. 41, 621-627 (2008).",
1674,,2003,,2005,Homo sapiens,,14,0,0,30,39,Positive in two independent serological tests,Brazil,point,Porto Leticia,,,,,,,,,,,,,,,,,,,,,,,,,,,,11390,,,2008,"da Silva, R. A. & Goldenberg, P. Chagas' disease in Porto Leticia, Sao Paulo: a comparative study in the Pontal the Paranapanema. Rev. Soc. Bras. Med. Trop. 41, 621-627 (2008).",
1675,,2003,,2005,Homo sapiens,,25,0,0,40,49,Positive in two independent serological tests,Brazil,point,Porto Leticia,,,,,,,,,,,,,,,,,,,,,,,,,,,,11390,,,2008,"da Silva, R. A. & Goldenberg, P. Chagas' disease in Porto Leticia, Sao Paulo: a comparative study in the Pontal the Paranapanema. Rev. Soc. Bras. Med. Trop. 41, 621-627 (2008).",
1676,,2003,,2005,Homo sapiens,,11,4,0.363636364,50,59,Positive in two independent serological tests,Brazil,point,Porto Leticia,,,,,,,,,,,,,,,,,,,,,,,,,,,,11390,,,2008,"da Silva, R. A. & Goldenberg, P. Chagas' disease in Porto Leticia, Sao Paulo: a comparative study in the Pontal the Paranapanema. Rev. Soc. Bras. Med. Trop. 41, 621-627 (2008).",
1677,,2003,,2005,Homo sapiens,,14,2,0.142857143,60,99,Positive in two independent serological tests,Brazil,point,Porto Leticia,,,,,,,,,,,,,,,,,,,,,,,,,,,,11390,,,2008,"da Silva, R. A. & Goldenberg, P. Chagas' disease in Porto Leticia, Sao Paulo: a comparative study in the Pontal the Paranapanema. Rev. Soc. Bras. Med. Trop. 41, 621-627 (2008).",
1678,,2003,,2005,Homo sapiens,,3,0,0,0,0.9,Positive in two independent serological tests,Brazil,point,Fazenda Buritis,,,,,,,,,,,,,,,,,,,,,,,,,,,,11390,,,2008,"da Silva, R. A. & Goldenberg, P. Chagas' disease in Porto Leticia, Sao Paulo: a comparative study in the Pontal the Paranapanema. Rev. Soc. Bras. Med. Trop. 41, 621-627 (2008).",
1679,,2003,,2005,Homo sapiens,,12,0,0,1,4,Positive in two independent serological tests,Brazil,point,Fazenda Buritis,,,,,,,,,,,,,,,,,,,,,,,,,,,,11390,,,2008,"da Silva, R. A. & Goldenberg, P. Chagas' disease in Porto Leticia, Sao Paulo: a comparative study in the Pontal the Paranapanema. Rev. Soc. Bras. Med. Trop. 41, 621-627 (2008).",
1680,,2003,,2005,Homo sapiens,,26,0,0,5,9,Positive in two independent serological tests,Brazil,point,Fazenda Buritis,,,,,,,,,,,,,,,,,,,,,,,,,,,,11390,,,2008,"da Silva, R. A. & Goldenberg, P. Chagas' disease in Porto Leticia, Sao Paulo: a comparative study in the Pontal the Paranapanema. Rev. Soc. Bras. Med. Trop. 41, 621-627 (2008).",
1681,,2003,,2005,Homo sapiens,,30,0,0,10,14,Positive in two independent serological tests,Brazil,point,Fazenda Buritis,,,,,,,,,,,,,,,,,,,,,,,,,,,,11390,,,2008,"da Silva, R. A. & Goldenberg, P. Chagas' disease in Porto Leticia, Sao Paulo: a comparative study in the Pontal the Paranapanema. Rev. Soc. Bras. Med. Trop. 41, 621-627 (2008).",
1682,,2003,,2005,Homo sapiens,,28,0,0,15,19,Positive in two independent serological tests,Brazil,point,Fazenda Buritis,,,,,,,,,,,,,,,,,,,,,,,,,,,,11390,,,2008,"da Silva, R. A. & Goldenberg, P. Chagas' disease in Porto Leticia, Sao Paulo: a comparative study in the Pontal the Paranapanema. Rev. Soc. Bras. Med. Trop. 41, 621-627 (2008).",
1683,,2003,,2005,Homo sapiens,,20,0,0,20,29,Positive in two independent serological tests,Brazil,point,Fazenda Buritis,,,,,,,,,,,,,,,,,,,,,,,,,,,,11390,,,2008,"da Silva, R. A. & Goldenberg, P. Chagas' disease in Porto Leticia, Sao Paulo: a comparative study in the Pontal the Paranapanema. Rev. Soc. Bras. Med. Trop. 41, 621-627 (2008).",
1684,,2003,,2005,Homo sapiens,,33,1,0.03030303,30,39,Positive in two independent serological tests,Brazil,point,Fazenda Buritis,,,,,,,,,,,,,,,,,,,,,,,,,,,,11390,,,2008,"da Silva, R. A. & Goldenberg, P. Chagas' disease in Porto Leticia, Sao Paulo: a comparative study in the Pontal the Paranapanema. Rev. Soc. Bras. Med. Trop. 41, 621-627 (2008).",
1685,,2003,,2005,Homo sapiens,,15,1,0.066666667,40,49,Positive in two independent serological tests,Brazil,point,Fazenda Buritis,,,,,,,,,,,,,,,,,,,,,,,,,,,,11390,,,2008,"da Silva, R. A. & Goldenberg, P. Chagas' disease in Porto Leticia, Sao Paulo: a comparative study in the Pontal the Paranapanema. Rev. Soc. Bras. Med. Trop. 41, 621-627 (2008).",
