"DataType","IfPolygon_AdminLevel","Year","Latitude","Longitude","Country","ADMcode","Disease","ADMSource","NumCases","LocationName","Pathogen","Source"
"polygon",2,"2001",36.293,59.5981,"Iran  (Islamic Republic of)","GAUL2_41031","Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"polygon",2,"2001",31.3396,45.1017,"Iraq","GAUL2_36815","Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"polygon",2,"2001",34,71.57,"Pakistan","GAUL2_40347","Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"polygon",2,"2001",38.3075,69.6721,"Tajikistan","GAUL2_37586","Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"polygon",2,"2002",31.39,62.36,"Afghanistan","GAUL2_3675","Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"polygon",2,"2002",30.278,57.063,"Iran  (Islamic Republic of)","GAUL2_40994","Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"polygon",2,"2003",40.118,36.2957,"Turkey","GAUL2_28292","Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"polygon",2,"2003",39.9935,36.2939,"Turkey","GAUL2_28301","Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"polygon",2,"2005",42.0679,20.4217,"Albania","GAUL2_3944","Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"polygon",2,"2005",34.3553,58.6848,"Iran  (Islamic Republic of)","GAUL2_40967","Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"polygon",2,"2008",45.6771,61.9024,"Kazakhstan","GAUL2_37253","Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"polygon",2,"2008",-16.8849,44.9226,"Madagascar","GAUL2_154587","Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"polygon",2,"2009",41.1302,24.8864,"Greece","GAUL2_16679","Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"polygon",2,"2009",40.4511,25.583,"Greece","GAUL2_16676","Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"polygon",2,"2009",40.3884,40.2072,"Turkey","GAUL2_27609","Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"polygon",2,"2010",40.7842,21.4136,"Greece","GAUL2_16684","Crimean-Congo haemorrhagic fever","GAUL",NA,NA,"Crimean-Congo haemorrhagic fever virus","Messina2015"
"polygon",1,"2004",41.148955431373,28.847210844423,"Turkey","TUR.40_1","Crimean-Congo haemorrhagic fever","GADM","1","Istanbul","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",38.4839695016046,27.3135966397191,"Turkey","TUR.41_1","Crimean-Congo haemorrhagic fever","GADM","0","Izmir","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",40.0566097040942,26.7510639959643,"Turkey","TUR.22_1","Crimean-Congo haemorrhagic fever","GADM","0","Çanakkale","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",40.6898627582219,33.4261546869175,"Turkey","TUR.23_1","Crimean-Congo haemorrhagic fever","GADM","9","Çankiri","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",40.5663353202282,34.6620204765617,"Turkey","TUR.24_1","Crimean-Congo haemorrhagic fever","GADM","9","Çorum","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",39.574595714258,43.2669300442844,"Turkey","TUR.4_1","Crimean-Congo haemorrhagic fever","GADM","0","Agri","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",37.4616956938947,35.5944537945081,"Turkey","TUR.1_1","Crimean-Congo haemorrhagic fever","GADM","0","Adana","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",37.8042919740756,38.3352561808165,"Turkey","TUR.2_1","Crimean-Congo haemorrhagic fever","GADM","0","Adiyaman","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",38.622663287256,30.6564506827815,"Turkey","TUR.3_1","Crimean-Congo haemorrhagic fever","GADM","0","Afyon","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",38.3714179084627,33.8414924738359,"Turkey","TUR.5_1","Crimean-Congo haemorrhagic fever","GADM","0","Aksaray","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",40.6909151361386,35.7204423226947,"Turkey","TUR.6_1","Crimean-Congo haemorrhagic fever","GADM","5","Amasya","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",39.7957541561579,32.6169362976394,"Turkey","TUR.7_1","Crimean-Congo haemorrhagic fever","GADM","5","Ankara","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",36.7988272088707,30.9210836028731,"Turkey","TUR.8_1","Crimean-Congo haemorrhagic fever","GADM","0","Antalya","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",41.1167147487405,42.7625915065269,"Turkey","TUR.9_1","Crimean-Congo haemorrhagic fever","GADM","0","Ardahan","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",41.1084611254155,41.8154260576551,"Turkey","TUR.10_1","Crimean-Congo haemorrhagic fever","GADM","4","Artvin","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",37.7526751870654,28.0176206914534,"Turkey","TUR.11_1","Crimean-Congo haemorrhagic fever","GADM","0","Aydin","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",37.2508814532334,39.1043373532762,"Turkey","TUR.68_1","Crimean-Congo haemorrhagic fever","GADM","2","Sanliurfa","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",37.5066000173005,42.6146832541777,"Turkey","TUR.71_1","Crimean-Congo haemorrhagic fever","GADM","0","Sirnak","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",40.1146120821212,30.118450915687,"Turkey","TUR.16_1","Crimean-Congo haemorrhagic fever","GADM","0","Bilecik","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",39.0451969970803,40.7223880979569,"Turkey","TUR.17_1","Crimean-Congo haemorrhagic fever","GADM","0","Bingöl","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",38.5502386491504,42.401591218595,"Turkey","TUR.18_1","Crimean-Congo haemorrhagic fever","GADM","0","Bitlis","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",39.6757081727062,27.8648589472571,"Turkey","TUR.12_1","Crimean-Congo haemorrhagic fever","GADM","0","Balikesir","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",41.5482499693179,32.4665432836877,"Turkey","TUR.13_1","Crimean-Congo haemorrhagic fever","GADM","0","Bartin","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",38.0034366499999,41.4083432098215,"Turkey","TUR.14_1","Crimean-Congo haemorrhagic fever","GADM","0","Batman","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",40.2352099473135,40.2297165579833,"Turkey","TUR.15_1","Crimean-Congo haemorrhagic fever","GADM","0","Bayburt","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",40.6017565266196,31.6693486966518,"Turkey","TUR.19_1","Crimean-Congo haemorrhagic fever","GADM","0","Bolu","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",37.4217146960518,30.0913131560305,"Turkey","TUR.20_1","Crimean-Congo haemorrhagic fever","GADM","0","Burdur","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",40.1143449398772,29.0240409821308,"Turkey","TUR.21_1","Crimean-Congo haemorrhagic fever","GADM","0","Bursa","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",38.1356873752347,40.3467261067461,"Turkey","TUR.26_1","Crimean-Congo haemorrhagic fever","GADM","0","Diyarbakir","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",40.8939942381617,31.2686447782874,"Turkey","TUR.27_1","Crimean-Congo haemorrhagic fever","GADM","0","Düzce","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",37.7345142312374,29.262883792795,"Turkey","TUR.25_1","Crimean-Congo haemorrhagic fever","GADM","0","Denizli","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",41.2468945626501,26.6045013701186,"Turkey","TUR.28_1","Crimean-Congo haemorrhagic fever","GADM","0","Edirne","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",38.6772302694204,39.4261325312549,"Turkey","TUR.29_1","Crimean-Congo haemorrhagic fever","GADM","0","Elazig","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",39.6646049083764,39.3175251866965,"Turkey","TUR.30_1","Crimean-Congo haemorrhagic fever","GADM","2","Erzincan","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",40.0549621370759,41.5631901851104,"Turkey","TUR.31_1","Crimean-Congo haemorrhagic fever","GADM","13","Erzurum","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",39.598822656698,31.0789768967494,"Turkey","TUR.32_1","Crimean-Congo haemorrhagic fever","GADM","0","Eskisehir","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",40.5745834650182,38.5897796441222,"Turkey","TUR.34_1","Crimean-Congo haemorrhagic fever","GADM","2","Giresun","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",40.3324990774086,39.4131763269293,"Turkey","TUR.35_1","Crimean-Congo haemorrhagic fever","GADM","27","Gümüshane","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",37.0924468864843,37.3437001850135,"Turkey","TUR.33_1","Crimean-Congo haemorrhagic fever","GADM","0","Gaziantep","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",37.4344555406364,44.1084612567414,"Turkey","TUR.36_1","Crimean-Congo haemorrhagic fever","GADM","0","Hakkari","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",36.4421170994098,36.2564491224933,"Turkey","TUR.37_1","Crimean-Congo haemorrhagic fever","GADM","0","Hatay","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",39.9034462674205,43.9615509522932,"Turkey","TUR.38_1","Crimean-Congo haemorrhagic fever","GADM","0","Igdir","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",37.9224610712599,30.9514509991284,"Turkey","TUR.39_1","Crimean-Congo haemorrhagic fever","GADM","0","Isparta","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",36.808401084185,37.1427943707837,"Turkey","TUR.48_1","Crimean-Congo haemorrhagic fever","GADM","0","Kilis","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",37.9220103113698,36.9853073365857,"Turkey","TUR.42_1","Crimean-Congo haemorrhagic fever","GADM","0","K. Maras","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",39.2722934237799,29.5873274468993,"Turkey","TUR.54_1","Crimean-Congo haemorrhagic fever","GADM","0","Kütahya","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",41.1668557013972,32.6324341939707,"Turkey","TUR.43_1","Crimean-Congo haemorrhagic fever","GADM","1","Karabük","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",37.0446155074976,33.1931846793601,"Turkey","TUR.44_1","Crimean-Congo haemorrhagic fever","GADM","0","Karaman","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",40.4739966337841,43.065481807181,"Turkey","TUR.45_1","Crimean-Congo haemorrhagic fever","GADM","0","Kars","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",41.4905253123795,33.6699695022242,"Turkey","TUR.46_1","Crimean-Congo haemorrhagic fever","GADM","1","Kastamonu","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",38.678176955127,35.8574501516995,"Turkey","TUR.47_1","Crimean-Congo haemorrhagic fever","GADM","1","Kayseri","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",39.31581315469,34.1677421713136,"Turkey","TUR.51_1","Crimean-Congo haemorrhagic fever","GADM","2","Kirsehir","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",39.7801847533412,33.6978071859349,"Turkey","TUR.49_1","Crimean-Congo haemorrhagic fever","GADM","0","Kinkkale","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",41.6811615917139,27.444536176674,"Turkey","TUR.50_1","Crimean-Congo haemorrhagic fever","GADM","0","Kirklareli","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",40.8582638110027,29.8942590789269,"Turkey","TUR.52_1","Crimean-Congo haemorrhagic fever","GADM","0","Kocaeli","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",38.0390098982756,32.6396718502807,"Turkey","TUR.53_1","Crimean-Congo haemorrhagic fever","GADM","0","Konya","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",38.5135332598203,38.1179423502683,"Turkey","TUR.55_1","Crimean-Congo haemorrhagic fever","GADM","0","Malatya","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",38.7645245173846,28.1484866754244,"Turkey","TUR.56_1","Crimean-Congo haemorrhagic fever","GADM","0","Manisa","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",37.3666509157984,40.8993642771697,"Turkey","TUR.57_1","Crimean-Congo haemorrhagic fever","GADM","0","Mardin","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",36.691992691225,33.8267951232397,"Turkey","TUR.58_1","Crimean-Congo haemorrhagic fever","GADM","0","Mersin","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",39.0141032456616,41.882923650659,"Turkey","TUR.60_1","Crimean-Congo haemorrhagic fever","GADM","1","Mus","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",37.026128721348,28.4707919057424,"Turkey","TUR.59_1","Crimean-Congo haemorrhagic fever","GADM","0","Mugla","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",37.9532732591175,34.7388627634846,"Turkey","TUR.62_1","Crimean-Congo haemorrhagic fever","GADM","0","Nigde","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",38.810581360124,34.6913633182577,"Turkey","TUR.61_1","Crimean-Congo haemorrhagic fever","GADM","0","Nevsehir","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",40.7873236360549,37.5363503120278,"Turkey","TUR.63_1","Crimean-Congo haemorrhagic fever","GADM","7","Ordu","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",37.266624094558,36.2472484583177,"Turkey","TUR.64_1","Crimean-Congo haemorrhagic fever","GADM","0","Osmaniye","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",40.9317107603389,40.8680521922561,"Turkey","TUR.65_1","Crimean-Congo haemorrhagic fever","GADM","0","Rize","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",37.9489002516786,42.182999473305,"Turkey","TUR.69_1","Crimean-Congo haemorrhagic fever","GADM","0","Siirt","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",41.6218295925213,34.8843514799018,"Turkey","TUR.70_1","Crimean-Congo haemorrhagic fever","GADM","0","Sinop","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",39.5689685455766,37.3172670815533,"Turkey","TUR.72_1","Crimean-Congo haemorrhagic fever","GADM","31","Sivas","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",40.7398035300209,30.5389851907666,"Turkey","TUR.66_1","Crimean-Congo haemorrhagic fever","GADM","0","Sakarya","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",41.212127269911,36.0156814495929,"Turkey","TUR.67_1","Crimean-Congo haemorrhagic fever","GADM","1","Samsun","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",41.111933376455,27.4449032024327,"Turkey","TUR.73_1","Crimean-Congo haemorrhagic fever","GADM","0","Tekirdag","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",40.3658381864888,36.6045877246274,"Turkey","TUR.74_1","Crimean-Congo haemorrhagic fever","GADM","101","Tokat","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",40.7960097808813,39.8173957164044,"Turkey","TUR.75_1","Crimean-Congo haemorrhagic fever","GADM","0","Trabzon","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",39.1885969981638,39.5116119261684,"Turkey","TUR.76_1","Crimean-Congo haemorrhagic fever","GADM","0","Tunceli","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",38.5350991336722,29.3616308847019,"Turkey","TUR.77_1","Crimean-Congo haemorrhagic fever","GADM","0","Usak","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",38.4757235463341,43.6381067577068,"Turkey","TUR.78_1","Crimean-Congo haemorrhagic fever","GADM","0","Van","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",40.5854219986461,29.1177066800705,"Turkey","TUR.79_1","Crimean-Congo haemorrhagic fever","GADM","0","Yalova","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",39.6622600504224,35.2519790098749,"Turkey","TUR.80_1","Crimean-Congo haemorrhagic fever","GADM","24","Yozgat","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2004",41.2520441524377,31.8401310108027,"Turkey","TUR.81_1","Crimean-Congo haemorrhagic fever","GADM","0","Zinguldak","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2005",41.148955431373,28.847210844423,"Turkey","TUR.40_1","Crimean-Congo haemorrhagic fever","GADM","3","Istanbul","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2005",38.4839695016046,27.3135966397191,"Turkey","TUR.41_1","Crimean-Congo haemorrhagic fever","GADM","2","Izmir","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2005",40.0566097040942,26.7510639959643,"Turkey","TUR.22_1","Crimean-Congo haemorrhagic fever","GADM","0","Çanakkale","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2005",40.6898627582219,33.4261546869175,"Turkey","TUR.23_1","Crimean-Congo haemorrhagic fever","GADM","5","Çankiri","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2005",40.5663353202282,34.6620204765617,"Turkey","TUR.24_1","Crimean-Congo haemorrhagic fever","GADM","22","Çorum","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2005",39.574595714258,43.2669300442844,"Turkey","TUR.4_1","Crimean-Congo haemorrhagic fever","GADM","0","Agri","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2005",37.4616956938947,35.5944537945081,"Turkey","TUR.1_1","Crimean-Congo haemorrhagic fever","GADM","0","Adana","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2005",37.8042919740756,38.3352561808165,"Turkey","TUR.2_1","Crimean-Congo haemorrhagic fever","GADM","0","Adiyaman","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2005",38.622663287256,30.6564506827815,"Turkey","TUR.3_1","Crimean-Congo haemorrhagic fever","GADM","0","Afyon","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2005",38.3714179084627,33.8414924738359,"Turkey","TUR.5_1","Crimean-Congo haemorrhagic fever","GADM","0","Aksaray","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2005",40.6909151361386,35.7204423226947,"Turkey","TUR.6_1","Crimean-Congo haemorrhagic fever","GADM","10","Amasya","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2005",39.7957541561579,32.6169362976394,"Turkey","TUR.7_1","Crimean-Congo haemorrhagic fever","GADM","12","Ankara","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2005",36.7988272088707,30.9210836028731,"Turkey","TUR.8_1","Crimean-Congo haemorrhagic fever","GADM","0","Antalya","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2005",41.1167147487405,42.7625915065269,"Turkey","TUR.9_1","Crimean-Congo haemorrhagic fever","GADM","0","Ardahan","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2005",41.1084611254155,41.8154260576551,"Turkey","TUR.10_1","Crimean-Congo haemorrhagic fever","GADM","2","Artvin","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2005",37.7526751870654,28.0176206914534,"Turkey","TUR.11_1","Crimean-Congo haemorrhagic fever","GADM","0","Aydin","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2005",37.2508814532334,39.1043373532762,"Turkey","TUR.68_1","Crimean-Congo haemorrhagic fever","GADM","1","Sanliurfa","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2005",37.5066000173005,42.6146832541777,"Turkey","TUR.71_1","Crimean-Congo haemorrhagic fever","GADM","0","Sirnak","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2005",40.1146120821212,30.118450915687,"Turkey","TUR.16_1","Crimean-Congo haemorrhagic fever","GADM","0","Bilecik","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2005",39.0451969970803,40.7223880979569,"Turkey","TUR.17_1","Crimean-Congo haemorrhagic fever","GADM","0","Bingöl","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2005",38.5502386491504,42.401591218595,"Turkey","TUR.18_1","Crimean-Congo haemorrhagic fever","GADM","0","Bitlis","Crimean-Congo haemorrhagic fever virus","Ak2020"
"polygon",1,"2005",39.6757081727062,27.8648589472571,"Turkey","TUR.12_1","Crimean-Congo haemorrhagic fever","GADM","0","Balikesir","Crimean-Congo haemorrhagic fever virus","Ak2020"
